timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603289949865,10311,Post_Tasks,201,,Stress - jp@gc - Ultimate Thread Group 2-490,text,true,,396,380,27,974,http://localhost:8085/tasks/create,10311,0,0
1603289960169,1318,Post_Users,201,,Stress - jp@gc - Ultimate Thread Group 2-500,text,true,,390,354,32,1195,http://localhost:8085/users/create,1318,0,0
1603289960166,1669,Get_Tasks,200,,Stress - jp@gc - Ultimate Thread Group 2-492,text,true,,22687,205,33,1209,http://localhost:8085/tasks/read,1669,0,0
1603289961835,0,Update_Users,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/users/update/${user_id},Stress - jp@gc - Ultimate Thread Group 2-492,text,false,"Value expected to match regexp 'Joni', but it did not match: '[]'",1196,0,33,1209,http://localhost:8085/users/update/${user_id},0,0,0
1603289961835,0,Update_Tasks,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/tasks/update/${task_id},Stress - jp@gc - Ultimate Thread Group 2-492,text,false,"Value expected to match regexp 'Hello People! we are coming for u', but it did not match: '[]'",1196,0,33,1209,http://localhost:8085/tasks/update/${task_id},0,0,0
1603289961836,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-492,text,true,,339,0,33,1209,null,0,0,0
1603289961836,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-492,text,true,,338,0,33,1209,null,0,0,0
1603289960156,1999,Get_Tasks,200,,Stress - jp@gc - Ultimate Thread Group 2-484,text,true,,22555,205,33,1222,http://localhost:8085/tasks/read,1945,0,0
1603289962154,0,Update_Users,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/users/update/${user_id},Stress - jp@gc - Ultimate Thread Group 2-484,text,false,"Value expected to match regexp 'Joni', but it did not match: '[]'",1196,0,33,1222,http://localhost:8085/users/update/${user_id},0,0,0
1603289962155,0,Update_Tasks,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/tasks/update/${task_id},Stress - jp@gc - Ultimate Thread Group 2-484,text,false,"Value expected to match regexp 'Hello People! we are coming for u', but it did not match: '[]'",1196,0,33,1222,http://localhost:8085/tasks/update/${task_id},0,0,0
1603289962155,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-484,text,true,,339,0,33,1222,null,0,0,0
1603289962155,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-484,text,true,,338,0,33,1222,null,0,0,0
1603289962155,16,Post_Users,201,,Stress - jp@gc - Ultimate Thread Group 2-484,text,true,,390,354,33,1222,http://localhost:8085/users/create,16,0,0
1603289951907,12141,Post_Users,201,,Stress - jp@gc - Ultimate Thread Group 2-488,text,true,,390,354,35,1292,http://localhost:8085/users/create,12141,0,0
1603289950563,17200,Get_Users,200,,Stress - jp@gc - Ultimate Thread Group 2-479,text,true,,39106,205,39,1433,http://localhost:8085/users/read,17199,0,10255
1603289949565,18710,Get_Users,200,,Stress - jp@gc - Ultimate Thread Group 2-480,text,true,,39106,205,39,1452,http://localhost:8085/users/read,18709,0,11250
1603289952563,16332,Get_Users,200,,Stress - jp@gc - Ultimate Thread Group 2-477,text,true,,39360,205,40,1475,http://localhost:8085/users/read,16330,0,8263
1603289951564,20403,Get_Users,200,,Stress - jp@gc - Ultimate Thread Group 2-478,text,true,,40376,205,43,1591,http://localhost:8085/users/read,20403,0,9259
1603289947564,25266,Get_Users,200,,Stress - jp@gc - Ultimate Thread Group 2-482,text,true,,40630,205,44,1623,http://localhost:8085/users/read,25265,0,13246
1603289948563,26482,Get_Users,200,,Stress - jp@gc - Ultimate Thread Group 2-481,text,true,,41011,205,46,1706,http://localhost:8085/users/read,26481,0,12249
1603289960911,17608,Get_Tasks,200,,Stress - jp@gc - Ultimate Thread Group 2-497,text,true,,24624,205,49,1837,http://localhost:8085/tasks/read,17608,0,0
1603289978520,0,Update_Users,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/users/update/${user_id},Stress - jp@gc - Ultimate Thread Group 2-497,text,false,"Value expected to match regexp 'Joni', but it did not match: '[]'",1196,0,49,1837,http://localhost:8085/users/update/${user_id},0,0,0
1603289978521,0,Update_Tasks,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/tasks/update/${task_id},Stress - jp@gc - Ultimate Thread Group 2-497,text,false,"Value expected to match regexp 'Hello People! we are coming for u', but it did not match: '[]'",1196,0,49,1837,http://localhost:8085/tasks/update/${task_id},0,0,0
1603289978522,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-497,text,true,,339,0,49,1837,null,0,0,0
1603289978522,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-497,text,true,,338,0,49,1837,null,0,0,0
1603289960916,17616,Get_Tasks,200,,Stress - jp@gc - Ultimate Thread Group 2-496,text,true,,24624,205,49,1837,http://localhost:8085/tasks/read,17615,0,0
1603289978533,0,Update_Users,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/users/update/${user_id},Stress - jp@gc - Ultimate Thread Group 2-496,text,false,"Value expected to match regexp 'Joni', but it did not match: '[]'",1196,0,49,1837,http://localhost:8085/users/update/${user_id},0,0,0
1603289978534,0,Update_Tasks,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/tasks/update/${task_id},Stress - jp@gc - Ultimate Thread Group 2-496,text,false,"Value expected to match regexp 'Hello People! we are coming for u', but it did not match: '[]'",1196,0,49,1837,http://localhost:8085/tasks/update/${task_id},0,0,0
1603289978534,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-496,text,true,,339,0,49,1838,null,0,0,0
1603289978534,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-496,text,true,,337,0,49,1838,null,0,0,0
1603289960916,17704,Post_Users,201,,Stress - jp@gc - Ultimate Thread Group 2-486,text,true,,390,354,50,1842,http://localhost:8085/users/create,17704,0,0
1603289960912,17737,Post_Users,201,,Stress - jp@gc - Ultimate Thread Group 2-485,text,true,,390,354,50,1842,http://localhost:8085/users/create,17737,0,0
1603289960917,17802,Get_Tasks,200,,Stress - jp@gc - Ultimate Thread Group 2-495,text,true,,24624,205,50,1846,http://localhost:8085/tasks/read,17801,0,0
1603289978721,0,Update_Users,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/users/update/${user_id},Stress - jp@gc - Ultimate Thread Group 2-495,text,false,"Value expected to match regexp 'Joni', but it did not match: '[]'",1196,0,50,1846,http://localhost:8085/users/update/${user_id},0,0,0
1603289978721,0,Update_Tasks,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/tasks/update/${task_id},Stress - jp@gc - Ultimate Thread Group 2-495,text,false,"Value expected to match regexp 'Hello People! we are coming for u', but it did not match: '[]'",1196,0,50,1846,http://localhost:8085/tasks/update/${task_id},0,0,0
1603289978721,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-495,text,true,,339,0,50,1846,null,0,0,0
1603289978721,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-495,text,true,,338,0,50,1846,null,0,0,0
1603289960914,17814,Get_Tasks,200,,Stress - jp@gc - Ultimate Thread Group 2-483,text,true,,24624,205,50,1846,http://localhost:8085/tasks/read,17813,0,0
1603289978729,0,Update_Users,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/users/update/${user_id},Stress - jp@gc - Ultimate Thread Group 2-483,text,false,"Value expected to match regexp 'Joni', but it did not match: '[]'",1196,0,50,1846,http://localhost:8085/users/update/${user_id},0,0,0
1603289978729,0,Update_Tasks,Non HTTP response code: java.net.URISyntaxException,Non HTTP response message: Illegal character in path at index 36: http://localhost:8085/tasks/update/${task_id},Stress - jp@gc - Ultimate Thread Group 2-483,text,false,"Value expected to match regexp 'Hello People! we are coming for u', but it did not match: '[]'",1196,0,50,1846,http://localhost:8085/tasks/update/${task_id},0,0,0
1603289978730,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-483,text,true,,339,0,50,1846,null,0,0,0
1603289978730,0,Debug Sampler,200,OK,Stress - jp@gc - Ultimate Thread Group 2-483,text,true,,338,0,50,1846,null,0,0,0
