timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1603294898842,10,Update_Users,202,,Spike - jp@gc - Ultimate Thread Group 1-996,text,true,,388,356,29,29,http://localhost:8085/users/update/16559,10,0,0
1603294898847,10,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-998,text,true,,399,388,30,30,http://localhost:8085/tasks/update/16206,10,0,0
1603294898857,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-998,text,true,,400,0,30,30,null,0,0,0
1603294898852,10,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-996,text,true,,399,388,30,30,http://localhost:8085/tasks/update/16207,10,0,0
1603294898862,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-996,text,true,,400,0,30,30,null,0,0,0
1603294898857,12,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-998,,false,Response was null,191,235,30,30,http://localhost:8085/users/delete/16558,0,0,0
1603294898862,12,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-996,,false,Response was null,191,235,30,30,http://localhost:8085/users/delete/16559,0,0,0
1603294898869,9,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-998,,false,Response was null,191,235,30,30,http://localhost:8085/tasks/delete/16206,0,0,0
1603294898874,11,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-996,,false,Response was null,191,235,30,30,http://localhost:8085/tasks/delete/16207,0,0,0
1603294897757,1163,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,166241,205,31,31,http://localhost:8085/users/read,1161,0,97
1603294898921,19,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,114846,205,31,31,http://localhost:8085/tasks/read,16,0,0
1603294898940,43,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,392,354,32,32,http://localhost:8085/users/create,42,0,0
1603294898983,19,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,398,380,32,32,http://localhost:8085/tasks/create,18,0,0
1603294899002,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,400,0,32,32,null,0,0,0
1603294899002,8,Update_Users,202,,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,388,356,33,33,http://localhost:8085/users/update/16560,8,0,0
1603294899011,45,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,399,388,34,34,http://localhost:8085/tasks/update/16208,45,0,0
1603294899056,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-993,text,true,,400,0,34,34,null,0,0,0
1603294899057,58,Delete_Users,204,,Spike - jp@gc - Ultimate Thread Group 1-993,,false,Response was null,191,235,35,35,http://localhost:8085/users/delete/16560,0,0,0
1603294899115,20,Delete_Tasks,204,,Spike - jp@gc - Ultimate Thread Group 1-993,,false,Response was null,191,235,35,35,http://localhost:8085/tasks/delete/16208,0,0,0
1603294897759,1558,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,166241,205,39,39,http://localhost:8085/users/read,1544,0,680
1603294897857,1470,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,166241,205,39,39,http://localhost:8085/users/read,1463,0,582
1603294899316,20,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,114846,205,39,39,http://localhost:8085/tasks/read,17,0,0
1603294897906,1439,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,166241,205,39,39,http://localhost:8085/users/read,1436,0,533
1603294899336,22,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,392,354,40,40,http://localhost:8085/users/create,22,0,0
1603294899326,33,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,114846,205,40,40,http://localhost:8085/tasks/read,19,0,0
1603294899359,4,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,398,380,40,40,http://localhost:8085/tasks/create,4,0,0
1603294899363,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,400,0,40,40,null,0,0,0
1603294899360,6,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,392,354,40,40,http://localhost:8085/users/create,6,0,0
1603294897807,1565,Get_Users,200,,Spike - jp@gc - Ultimate Thread Group 1-992,text,true,,166241,205,40,40,http://localhost:8085/users/read,1554,0,632
1603294899363,8,Update_Users,202,,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,388,356,40,40,http://localhost:8085/users/update/16561,8,0,0
1603294899344,28,Get_Tasks,200,,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,114846,205,40,40,http://localhost:8085/tasks/read,26,0,0
1603294899366,7,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,398,380,40,40,http://localhost:8085/tasks/create,7,0,0
1603294899373,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,400,0,40,40,null,0,0,0
1603294899372,4,Post_Users,201,,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,392,354,40,40,http://localhost:8085/users/create,4,0,0
1603294899371,6,Update_Tasks,202,,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,399,388,40,40,http://localhost:8085/tasks/update/16209,6,0,0
1603294899377,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-999,text,true,,400,0,40,40,null,0,0,0
1603294899376,3,Post_Tasks,201,,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,398,380,40,40,http://localhost:8085/tasks/create,3,0,0
1603294899379,0,Debug Sampler,200,OK,Spike - jp@gc - Ultimate Thread Group 1-990,text,true,,400,0,40,40,null,0,0,0
1603294899373,8,Update_Users,202,,Spike - jp@gc - Ultimate Thread Group 1-991,text,true,,388,356,40,40,http://localhost:8085/users/update/16562,8,0,0
